t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
14.366523,1.874056073,1.874041425,1.874232907,1.874272588,0.299325192,0.294129631,0.294249739,0.299325192,0.296488126,0.296488126
14.399856,1.876362903,1.87638767,1.876517633,1.876653986,0.300949187,0.295741909,0.295987718,0.300949187,0.29814621,0.29814621
14.433189,1.878658548,1.878683315,1.878750959,1.878887313,0.30257558,0.297396531,0.29764021,0.30257558,0.299768608,0.299768608
14.466522,1.880958587,1.880908519,1.881060852,1.881253665,0.30421116,0.299105614,0.29923025,0.30421116,0.301467838,0.301467838
14.499855,1.883181128,1.883190183,1.883202167,1.883360359,0.305871508,0.300702579,0.300618156,0.305871508,0.303081314,0.303081314
14.533188,1.885147606,1.885198472,1.885322309,1.885407797,0.307208948,0.30203123,0.301892745,0.307208948,0.304427808,0.304427808
14.566521,1.887057892,1.887036853,1.887121541,1.887230464,0.308450513,0.303201423,0.30298837,0.308450513,0.305653129,0.305653129
14.599854,1.88867736,1.888695203,1.88879374,1.888880293,0.309371168,0.304181732,0.303763083,0.309371168,0.306567658,0.306567658
14.633187,1.89011773,1.890168331,1.890249823,1.890365404,0.310325245,0.305166969,0.304423414,0.310325245,0.307511882,0.307511882
14.66652,1.891683669,1.891686332,1.891832007,1.891897255,0.311258683,0.306256734,0.305525164,0.311453627,0.308584337,0.308584337
14.699853,1.893073972,1.893059059,1.893207663,1.893276373,0.312144318,0.306974856,0.306167652,0.312144318,0.309289409,0.309289409
14.733186,1.894065068,1.894117266,1.894209944,1.894261343,0.312720493,0.307549166,0.306788834,0.312720493,0.309872774,0.309872774
14.766519,1.894763032,1.894727879,1.894874885,1.894936404,0.312988889,0.307752316,0.307061758,0.312988889,0.310141171,0.310141171
14.799852,1.89544342,1.895429838,1.895553675,1.895621053,0.313080186,0.307801534,0.307142668,0.313080186,0.310216222,0.310216222
14.833185,1.895900102,1.895894776,1.896042581,1.896176006,0.313250844,0.307999623,0.307319985,0.313250844,0.31038768,0.31038768
14.866518,1.896373829,1.896330952,1.896485415,1.896586349,0.31349767,0.308199577,0.307611285,0.31349767,0.3106385,0.3106385
14.899851,1.89674742,1.896757807,1.896896291,1.89695062,0.31375781,0.308438945,0.307833875,0.31375781,0.310954567,0.310954567
14.933184,1.897200907,1.897166552,1.897349511,1.89742115,0.313931132,0.308631708,0.308081233,0.313931132,0.311116437,0.311116437
14.966517,1.897629626,1.897586483,1.897657589,1.897821906,0.314208584,0.308836988,0.308350695,0.314208584,0.311289493,0.311289493
14.99985,1.897891098,1.897942764,1.898092699,1.898124125,0.314391227,0.308975689,0.308545322,0.314391227,0.311562151,0.311562151
15.033183,1.897219449,1.897192285,1.897401876,1.897529441,0.313692413,0.308256901,0.307891249,0.313692413,0.310777051,0.310777051
15.066516,1.896557387,1.896580024,1.896668175,1.896821306,0.31328708,0.307902701,0.307558088,0.31328708,0.310438829,0.310438829
15.099849,1.896403989,1.896456187,1.896498265,1.896590677,0.313167238,0.307750635,0.307492841,0.313167238,0.310280371,0.310280371
15.133182,1.895885338,1.895873354,1.89613461,1.896105848,0.313014506,0.307558754,0.307345701,0.313014506,0.310149211,0.310149211
15.166515,1.895153235,1.895094113,1.895229136,1.895413959,0.312519158,0.306981913,0.306866066,0.312519158,0.309630427,0.309630427
15.199848,1.894244964,1.894319267,1.894438044,1.89454164,0.311946445,0.306437696,0.30627764,0.311946445,0.309075291,0.309075291
15.233181,1.893287691,1.893319383,1.893465857,1.893535631,0.311293571,0.305716113,0.305546203,0.311293571,0.308369953,0.308369953
15.266514,1.892095261,1.892067031,1.892251056,1.892400193,0.310661736,0.305086408,0.304770557,0.310661736,0.307746373,0.307746373
15.299847,1.890955561,1.890961154,1.891145977,1.891317485,0.310013656,0.304379738,0.304467623,0.310013656,0.307090037,0.307090037
15.33318,1.889697217,1.889754742,1.889859138,1.889984839,0.3091697,0.303558153,0.303672669,0.3091697,0.306273512,0.306273512
15.366513,1.887724214,1.887782804,1.887898918,1.888046191,0.307664082,0.302057062,0.301983027,0.307664082,0.304772688,0.304772688
15.399846,1.885754807,1.885850681,1.886016329,1.886148955,0.306306669,0.300633869,0.300818426,0.306306669,0.303374262,0.303374262
15.433179,1.884258909,1.884383013,1.884551058,1.88461817,0.305434217,0.299723068,0.299846639,0.305434217,0.30247651,0.30247651
15.466512,1.883016278,1.883046372,1.883252767,1.883318813,0.304696255,0.298975519,0.299120128,0.304696255,0.301765979,0.301765979
15.499845,1.881955941,1.882081642,1.882145558,1.882240633,0.304222346,0.298509332,0.298578575,0.304222346,0.301338675,0.301338675
15.533178,1.880282543,1.880376287,1.880493998,1.880561909,0.302954548,0.297401857,0.297333147,0.302954548,0.30001788,0.30001788
15.566511,1.878667203,1.878744967,1.8788973,1.879012615,0.302041217,0.296599047,0.296293582,0.302041217,0.299086972,0.299086972
15.599844,1.877388886,1.877432295,1.877478901,1.877595813,0.301070494,0.295770804,0.295275456,0.301070494,0.298122375,0.298122375
15.633177,1.875679403,1.875809099,1.875878074,1.875857568,0.299934124,0.294783037,0.294192881,0.299934124,0.297012103,0.297012103
15.66651,1.874151414,1.874254212,1.874376185,1.874442497,0.298938767,0.293804725,0.293150919,0.298938767,0.295940048,0.295940048
15.699843,1.87291624,1.872919968,1.872995069,1.873115178,0.298348611,0.293248124,0.292645984,0.298348611,0.295405818,0.295405818
15.733176,1.871537788,1.87164964,1.871668016,1.871775075,0.297604523,0.292447578,0.291828393,0.297604523,0.294631104,0.294631104
15.766509,1.870071318,1.870069187,1.870195954,1.870227379,0.296638728,0.291539041,0.291057009,0.296638728,0.293683418,0.293683418
15.799842,1.868304577,1.868470226,1.868521891,1.868619363,0.29545229,0.290300671,0.28985033,0.29545229,0.292476207,0.292476207
15.833175,1.866667265,1.866736774,1.866913608,1.866947164,0.29438596,0.289200519,0.288888397,0.29438596,0.291393366,0.291393366
15.866508,1.865978039,1.866091224,1.86624329,1.866261133,0.294166516,0.289009837,0.288621015,0.294166516,0.291239169,0.291239169
15.899841,1.865204657,1.865308254,1.865406525,1.865432091,0.293719903,0.288563225,0.288215416,0.293719903,0.290754474,0.290754474
15.933174,1.863766284,1.863866153,1.863981201,1.864050443,0.292650378,0.287541902,0.287348823,0.292650378,0.289695867,0.289695867
15.966507,1.862098879,1.862223781,1.862266392,1.862342292,0.291328385,0.286146406,0.285937614,0.291328385,0.288324073,0.288324073
15.99984,1.860953986,1.86110765,1.861188344,1.861234949,0.290390153,0.285232675,0.284971153,0.290390153,0.287388238,0.287388238
16.033173,1.860283535,1.860382072,1.860548786,1.860585271,0.290008655,0.284826943,0.284753972,0.290008655,0.287056808,0.287056808
16.066506,1.86001642,1.860129871,1.860266225,1.860359702,0.290016911,0.284875945,0.284674077,0.290016911,0.28704722,0.28704722
16.099839,1.859477663,1.859674737,1.859740517,1.859881132,0.289665374,0.284522543,0.284487123,0.289665374,0.286718852,0.286718852
16.133172,1.859124927,1.859214409,1.859373134,1.859464214,0.289538474,0.284329331,0.284391649,0.289538474,0.286538956,0.286538956
16.166505,1.858728649,1.859002155,1.859055951,1.859100692,0.289246858,0.28407207,0.284047569,0.289246858,0.286263052,0.286263052
16.199838,1.858567527,1.858752617,1.858855415,1.858960077,0.289009837,0.283821999,0.283715206,0.289009837,0.286052663,0.286052663
16.233171,1.858409202,1.85864436,1.858717863,1.858775121,0.288899981,0.283681517,0.283668201,0.288899981,0.285898066,0.285898066
16.266504,1.858185763,1.858376978,1.858537567,1.858652615,0.288820619,0.283580317,0.283733449,0.288820619,0.285818704,0.285818704
16.299837,1.85853983,1.858638367,1.858751552,1.858878052,0.289070024,0.283868338,0.284015078,0.289070024,0.28608249,0.28608249
16.33317,1.858827052,1.858893631,1.859040372,1.859141572,0.289338338,0.284108688,0.28439844,0.289338338,0.286344412,0.286344412
16.366503,1.85925955,1.859424666,1.859543709,1.85966435,0.289702658,0.284477003,0.284744917,0.289702658,0.286731902,0.286731902
16.399836,1.859897909,1.860059031,1.860213228,1.860354642,0.290126633,0.284913762,0.285220824,0.290126633,0.287138034,0.287138034
16.433169,1.860696858,1.860805515,1.860858512,1.861025226,0.290593752,0.285384076,0.285828558,0.290593752,0.28762486,0.28762486
16.466502,1.861406457,1.861588085,1.861749739,1.861754532,0.291316401,0.286027629,0.286150401,0.291316401,0.288305164,0.288305164
16.499835,1.862246418,1.862411268,1.862534039,1.862652017,0.292001366,0.286774912,0.286864394,0.292001366,0.288973085,0.288973085
16.533168,1.863267341,1.863446039,1.863520341,1.863629264,0.292684866,0.287448825,0.287271991,0.292684866,0.289648862,0.289648862
16.566501,1.864267624,1.864438333,1.864613302,1.864634341,0.293272359,0.288076266,0.287758817,0.293272359,0.290347143,0.290347143
16.599834,1.865374833,1.865553265,1.865638486,1.865759128,0.293910053,0.288662561,0.28823752,0.293910053,0.290936101,0.290936101
16.633167,1.866711208,1.866810544,1.866838773,1.866990307,0.294577708,0.289476955,0.288818355,0.294577708,0.291582184,0.291582184
16.6665,1.867848644,1.867997781,1.868183936,1.868257439,0.2952925,0.290239685,0.289654322,0.2952925,0.292292982,0.292292982
16.699833,1.868996466,1.869169572,1.869273169,1.86939594,0.29612314,0.291063933,0.290446878,0.29612314,0.293070891,0.293070891
16.733166,1.87035561,1.870477583,1.870573191,1.870638172,0.29684206,0.291767141,0.291065664,0.29684206,0.293878495,0.293878495
16.766499,1.871619547,1.871817952,1.871974812,1.871984133,0.29754407,0.292549577,0.292037984,0.29754407,0.294580238,0.294580238
16.799832,1.872964177,1.873115977,1.873272304,1.873398538,0.298228236,0.293174621,0.292798317,0.298228236,0.295205015,0.295205015
16.833165,1.874131573,1.87435954,1.874532645,1.874636242,0.298818792,0.293795804,0.29327702,0.298818792,0.29581954,0.29581954
16.866498,1.875649043,1.87583573,1.875988596,1.876045055,0.299717875,0.294634699,0.294221377,0.299717875,0.296719688,0.296719688
16.899831,1.87695266,1.877143875,1.877245341,1.87731698,0.300593522,0.295561213,0.295187305,0.300593522,0.297619304,0.297619304
16.933164,1.878177315,1.878298755,1.878477453,1.878596496,0.301193932,0.29615097,0.295721935,0.301193932,0.298205865,0.298205865
16.966497,1.8794543,1.879649244,1.879667087,1.879791989,0.301845874,0.296840196,0.296650313,0.301845874,0.298898021,0.298898021
16.99983,1.880605319,1.880720367,1.880880689,1.880863645,0.302498082,0.29749054,0.297389606,0.302498082,0.299518005,0.299518005
17.033163,1.881724379,1.88190867,1.88195927,1.882039431,0.303077319,0.298026102,0.297869508,0.303077319,0.300051968,0.300051968
17.066496,1.882848499,1.883035453,1.883083656,1.883105494,0.303757757,0.298702811,0.298539293,0.303757757,0.300702579,0.300702579
17.099829,1.883634931,1.883783535,1.883893257,1.883977679,0.304167884,0.299129716,0.298968062,0.304167884,0.301130549,0.301130549
17.133162,1.884402454,1.884567303,1.884663177,1.884732419,0.304409965,0.299386444,0.299491107,0.304409965,0.301395267,0.301395267
17.166495,1.884955992,1.885127499,1.88523589,1.885284359,0.304428208,0.299405486,0.299545036,0.304428208,0.301457984,0.301457984
17.199828,1.8854058,1.885594618,1.885728575,1.885790626,0.304687067,0.299681922,0.299699499,0.304687067,0.301669173,0.301669173
17.233161,1.885992361,1.88618757,1.886282113,1.886351355,0.305028351,0.300009092,0.300111091,0.305028351,0.302031762,0.302031762
17.266494,1.886248823,1.886393167,1.886501291,1.886587577,0.304961506,0.299915348,0.300026402,0.304961506,0.301918045,0.301918045
17.299827,1.886253217,1.886415138,1.886463341,1.886620734,0.304815698,0.299820673,0.299830527,0.304815698,0.30176478,0.30176478
17.33316,1.886111937,1.886234176,1.886320729,1.886399824,0.304567092,0.299531054,0.299679925,0.304567092,0.301551861,0.301551861
17.366493,1.885963599,1.886076517,1.886247225,1.886314337,0.30421369,0.299196295,0.299472997,0.30421369,0.301207248,0.301207248
17.399826,1.885960935,1.886003546,1.886193429,1.886250421,0.304071477,0.299066599,0.299336377,0.304071477,0.301068231,0.301068231
17.433159,1.885971322,1.886204615,1.886163336,1.886327653,0.304188657,0.299163804,0.299629857,0.304188657,0.301179551,0.301179551
17.466492,1.885259858,1.885401272,1.885493151,1.885551741,0.303579991,0.298525844,0.298841695,0.303579991,0.300558901,0.300558901
17.499825,1.88479021,1.884918574,1.88500273,1.885138818,0.303241636,0.298253536,0.298308131,0.303241636,0.30025863,0.30025863
17.533158,1.88428128,1.884340402,1.884466103,1.884540938,0.302913002,0.297839681,0.297823968,0.302913002,0.299903897,0.299903897
17.566491,1.883532133,1.883647447,1.88371163,1.883763295,0.302226972,0.297165634,0.29699972,0.302226972,0.299238639,0.299238639
17.599824,1.882906556,1.883094309,1.883120674,1.883184856,0.301951069,0.296898253,0.29647481,0.301951069,0.298952882,0.298952882
17.633157,1.881873516,1.881971786,1.882157941,1.8822397,0.301303122,0.296270546,0.295775731,0.301303122,0.298311326,0.298311326
17.66649,1.88116112,1.881300137,1.88147564,1.881521712,0.300911104,0.295900899,0.29524443,0.300911104,0.29788096,0.29788096
17.699823,1.880485876,1.880634214,1.880742072,1.880840342,0.300502442,0.295602758,0.294806207,0.300502442,0.29755166,0.29755166
17.733156,1.879902643,1.880038997,1.880091462,1.880210505,0.300290987,0.295286375,0.294874384,0.300290987,0.297258446,0.297258446
17.766489,1.87899131,1.879168676,1.879176133,1.879319145,0.299727462,0.294778244,0.294355866,0.299727462,0.296698649,0.296698649
17.799822,1.877491684,1.877551871,1.877687426,1.877673844,0.298672318,0.293681021,0.293378486,0.298672318,0.295681588,0.295681588
17.833155,1.877044672,1.87723855,1.877350403,1.877492083,0.298809337,0.293827628,0.293412175,0.298809337,0.29583725,0.29583725
17.866488,1.87639819,1.876483411,1.876675425,1.876775826,0.298590825,0.2936211,0.293450392,0.298590825,0.29559903,0.29559903
17.899821,1.875257425,1.875346374,1.875477402,1.875566351,0.298051934,0.29305398,0.292786599,0.298051934,0.29507958,0.29507958
17.933154,1.874442497,1.874587373,1.874742103,1.874819335,0.297922505,0.292844123,0.292555969,0.297922505,0.294847885,0.294847885
17.966487,1.873599341,1.873859531,1.873854205,1.873930904,0.29771611,0.292665425,0.29236795,0.29771611,0.294708602,0.294708602
17.99982,1.872531813,1.872626621,1.872826092,1.87287323,0.297048589,0.292007225,0.291856223,0.297048589,0.294040282,0.294040282
18.033153,1.871818218,1.872035266,1.872152978,1.872185735,0.296941663,0.291867808,0.291773532,0.296941663,0.293930959,0.293930959
18.066486,1.870817003,1.870975727,1.871160285,1.871194639,0.296464025,0.291452754,0.29131214,0.296464025,0.293475958,0.293475958
18.099819,1.870216061,1.870288232,1.870461604,1.870491432,0.296170145,0.291133042,0.291101617,0.296170145,0.293228417,0.293228417
18.133152,1.869586756,1.869666917,1.869776373,1.869912194,0.296056162,0.291024918,0.291011335,0.296056162,0.293068894,0.293068894
18.166485,1.868852922,1.86898102,1.869101395,1.869265978,0.295788913,0.290700411,0.290731038,0.295788913,0.292806972,0.292806972
18.199818,1.868196719,1.868390331,1.868517363,1.868610574,0.295513809,0.290410127,0.290430101,0.295513809,0.292505502,0.292505502
18.233151,1.867792584,1.867933732,1.86803147,1.86810231,0.295237772,0.290113584,0.290256063,0.295237772,0.292267815,0.292267815
18.266484,1.867269539,1.867333455,1.867542247,1.867628533,0.29509982,0.289986551,0.290089083,0.29509982,0.29208672,0.29208672
18.299817,1.866733845,1.86688884,1.867092306,1.867169005,0.29487971,0.289784817,0.289962716,0.29487971,0.291854892,0.291854892
18.33315,1.866310002,1.866497489,1.866700156,1.866789371,0.294731772,0.289623562,0.289824098,0.294731772,0.291763945,0.291763945
18.366483,1.866121983,1.866268457,1.866364864,1.866481776,0.294522713,0.289440869,0.289610779,0.294522713,0.291515738,0.291515738
18.399816,1.86592704,1.866084699,1.866178709,1.866304143,0.29435813,0.289231012,0.289601192,0.29435813,0.291383113,0.291383113
18.433149,1.865579098,1.865788422,1.865885361,1.866019851,0.294169978,0.289012766,0.289336074,0.294169978,0.291211206,0.291211206
18.466482,1.865404261,1.865505728,1.865714253,1.865755532,0.29409501,0.288955109,0.289164966,0.29409501,0.291064332,0.291064332
18.499815,1.865435553,1.865599338,1.865665917,1.865739154,0.294121774,0.288936334,0.288924083,0.294121774,0.291167796,0.291167796
18.533148,1.86545566,1.86562051,1.865752869,1.865769381,0.294112853,0.288957239,0.288864828,0.294112853,0.291143162,0.291143162
18.566481,1.865449402,1.865653666,1.865741284,1.865763921,0.294010987,0.288867358,0.288540588,0.294010987,0.291055677,0.291055677
18.599814,1.865536887,1.865747276,1.865851939,1.86592198,0.294049736,0.288881073,0.288492518,0.294049736,0.291065398,0.291065398
18.633147,1.86557963,1.865748209,1.865894416,1.865921314,0.293901531,0.288768288,0.288210356,0.293901531,0.291004811,0.291004811
18.66648,1.865868184,1.866032235,1.866055404,1.866169388,0.293920306,0.288847783,0.288093576,0.293920306,0.290937832,0.290937832
18.699813,1.865942486,1.866027707,1.866129174,1.866270321,0.293776762,0.293521897,0.28816415,0.293776762,0.290846219,0.290846219
18.733146,1.86628923,1.866504946,1.866622658,1.866694829,0.293938948,0.288835799,0.288355365,0.293938948,0.290923451,0.290923451
18.766479,1.866895765,1.867046766,1.8672236,1.867250231,0.294193414,0.289121956,0.28857654,0.294193414,0.291208543,0.291208543
18.799812,1.867420407,1.867542647,1.86770936,1.867736791,0.294408863,0.289284142,0.288763228,0.294408863,0.291442368,0.291442368
18.833145,1.867857565,1.867951042,1.868117224,1.86820564,0.294782904,0.289636612,0.289343398,0.294782904,0.291825198,0.291825198
18.866478,1.868409505,1.868495792,1.868589535,1.868728286,0.295141765,0.290081226,0.289641272,0.295141765,0.292211489,0.292211489
18.899811,1.869000461,1.869099264,1.869155457,1.869233221,0.295727128,0.290596548,0.290248473,0.295727128,0.292835734,0.292835734
18.933144,1.869564918,1.869759329,1.869857067,1.869849876,0.296135524,0.291053946,0.290592154,0.296135524,0.29316024,0.29316024
18.966477,1.870392096,1.870501818,1.870593431,1.870709545,0.296741127,0.29161028,0.291385776,0.296741127,0.293754658,0.293754658
18.99981,1.871233921,1.871356426,1.871374003,1.871523407,0.297277221,0.292100835,0.291993776,0.297277221,0.294282763,0.294282763
19.033143,1.872077877,1.872147119,1.872256841,1.872315963,0.297921972,0.292760233,0.292526408,0.297921972,0.2949379,0.2949379
19.066476,1.872643399,1.872748061,1.872907318,1.872974164,0.298577776,0.293411243,0.293240801,0.298577776,0.295579855,0.295579855
19.099809,1.873309988,1.873454864,1.873570712,1.873672977,0.299114669,0.294071973,0.293876497,0.299114669,0.296238455,0.296238455
19.133142,1.874006272,1.874107738,1.87416473,1.874244358,0.299655424,0.294460395,0.294505403,0.299655424,0.296688662,0.296688662
19.166475,1.874789774,1.874869935,1.874912279,1.875008153,0.300211758,0.295044959,0.294848684,0.300211758,0.297249524,0.297249524
19.199808,1.87558739,1.87567128,1.875815091,1.875822548,0.300671153,0.29550249,0.29540928,0.300671153,0.297731556,0.297731556
19.233141,1.876339467,1.876464636,1.876569032,1.876627887,0.301232548,0.296068412,0.295880926,0.301232548,0.298289488,0.298289488
19.266474,1.87695479,1.876997135,1.877230161,1.877266913,0.301601529,0.29644698,0.296558301,0.301601529,0.298684835,0.298684835
19.299807,1.877840158,1.87800341,1.878079044,1.878126981,0.302346548,0.297207979,0.297346996,0.302346548,0.299418402,0.299418402
19.33314,1.878781319,1.878850029,1.879048435,1.879103029,0.303059743,0.29787803,0.29803782,0.303059743,0.300119613,0.300119613
19.366473,1.879513289,1.879552438,1.879689324,1.879767355,0.303479856,0.298275773,0.298377772,0.303479856,0.300499779,0.300499779
19.399806,1.880103313,1.880166962,1.880320627,1.880430615,0.303751099,0.298567789,0.298608002,0.303751099,0.300847721,0.300847721
19.433139,1.88058175,1.880673362,1.880869371,1.880911715,0.304068415,0.298873919,0.299175655,0.304068415,0.301139737,0.301139737
19.466472,1.88118429,1.881286555,1.881402669,1.881476705,0.304552711,0.299313474,0.299639178,0.304552711,0.301601928,0.301601928
19.499805,1.88168523,1.881742755,1.882006408,1.881954476,0.304871225,0.299681523,0.299627461,0.304871225,0.301972907,0.301972907
19.533138,1.882534246,1.882596298,1.882743571,1.882740641,0.305507188,0.300290055,0.300145712,0.305507188,0.302564927,0.302564927
19.566471,1.883128264,1.883172739,1.883302169,1.883299505,0.305868712,0.300654242,0.300318418,0.305868712,0.302959475,0.302959475
19.599804,1.883421611,1.883442118,1.883596847,1.883681802,0.306040086,0.300770223,0.300326008,0.306040086,0.303077053,0.303077053
19.633137,1.88356409,1.883577939,1.883781404,1.88386556,0.306244084,0.300989667,0.300426942,0.306244084,0.303357218,0.303357218
19.66647,1.883494049,1.883531334,1.883692455,1.883876746,0.306121712,0.300687931,0.299946774,0.305848871,0.302947091,0.302947091
19.699803,1.883368881,1.883470347,1.883556367,1.883741457,0.306002003,0.30085065,0.300157163,0.306002003,0.303120463,0.303120463
19.733136,1.88380484,1.883908437,1.883972087,1.88409619,0.306524781,0.301348129,0.300730276,0.306524781,0.303636051,0.303636051
19.766469,1.883998985,1.884068227,1.88418727,1.884335608,0.30695142,0.301775833,0.301095129,0.30695142,0.304041117,0.304041117
19.799802,1.88394399,1.884058773,1.884180213,1.88420285,0.307010409,0.301889416,0.301375426,0.307010409,0.304143782,0.304143782
19.833135,1.883694585,1.883753175,1.883939064,1.883989131,0.307085643,0.301885555,0.301292735,0.307085643,0.304154035,0.304154035
19.866468,1.883574077,1.883587127,1.883694719,1.883772483,0.307048758,0.301930429,0.301288341,0.307048758,0.304142983,0.304142983
19.899801,1.883473942,1.883533065,1.883735199,1.883798582,0.307329988,0.302205534,0.301613247,0.307329988,0.304439926,0.304439926
19.933134,1.88328872,1.883296443,1.883501506,1.883630936,0.307326127,0.302112722,0.301704993,0.307326127,0.304416091,0.304416091
19.966467,1.88288099,1.882904425,1.883012284,1.88311082,0.306970062,0.301784355,0.301333215,0.306970062,0.30413566,0.30413566
19.9998,1.882346227,1.882381114,1.88249057,1.882627989,0.306798554,0.301608586,0.301307383,0.306798554,0.303921541,0.303921541
20.033133,1.882021321,1.88209083,1.882312937,1.882354749,0.30675115,0.30164587,0.301197927,0.30675115,0.303910889,0.303910889
20.066466,1.881332095,1.881380831,1.881499342,1.881631168,0.306286695,0.301087938,0.300869825,0.306286695,0.303429389,0.303429389
20.099799,1.880770301,1.880726093,1.880906123,1.880945804,0.305901735,0.300697386,0.300472082,0.305901735,0.303022059,0.303022059
20.133132,1.880519964,1.880491468,1.880625958,1.880722897,0.305785621,0.300651845,0.300511231,0.305785621,0.302946691,0.302946691
20.166465,1.880038731,1.880126615,1.880256045,1.880395062,0.305532088,0.3003573,0.300131464,0.305532088,0.302706474,0.302706474
20.199798,1.879519681,1.879555634,1.879686395,1.87973593,0.305108113,0.299888051,0.299879529,0.305108113,0.302244682,0.302244682
20.233131,1.878797698,1.878870935,1.878947634,1.879015545,0.304480938,0.299308547,0.299110674,0.304480938,0.301623633,0.301623633
20.266464,1.878112333,1.878177315,1.878217795,1.878354681,0.303927933,0.298752878,0.29880987,0.303927933,0.301104982,0.301104982
20.299797,1.877399405,1.877421509,1.877621513,1.877677972,0.303423797,0.298237024,0.298189886,0.303423797,0.300600047,0.300600047
20.33313,1.876835481,1.876857319,1.877084486,1.877147337,0.302959741,0.297828362,0.29791891,0.302959741,0.300073673,0.300073673
20.366463,1.876093258,1.876063164,1.876273554,1.876287669,0.302197544,0.296991064,0.297027017,0.302197544,0.299378322,0.299378322
20.399796,1.875394045,1.875392713,1.875583928,1.875712026,0.301565443,0.296384263,0.296514225,0.301565443,0.298780842,0.298780842
20.433129,1.87489417,1.874952493,1.875142642,1.875135718,0.300974754,0.295745637,0.295878795,0.300974754,0.29811372,0.29811372
20.466462,1.874168325,1.874283107,1.874406412,1.874503617,0.300390323,0.295200355,0.295237106,0.300390323,0.297552725,0.297552725
20.499795,1.873373505,1.873402533,1.873610792,1.873658995,0.299572333,0.294363456,0.294373044,0.299572333,0.296749649,0.296749649
20.533128,1.872898796,1.872900394,1.87313635,1.873101729,0.29910082,0.293919108,0.293838148,0.29910082,0.296295979,0.296295979
20.566461,1.872584676,1.872600389,1.872741536,1.872808382,0.298766194,0.293566106,0.293135206,0.298766194,0.29598106,0.29598106
20.599794,1.872026744,1.872056838,1.872207306,1.872307708,0.298143814,0.292922154,0.292377803,0.298143814,0.295351755,0.295351755
20.633127,1.871684794,1.871655499,1.871822746,1.871882667,0.297620502,0.292415354,0.291745569,0.297620502,0.294791693,0.294791693
20.66646,1.871168141,1.871199566,1.871307424,1.871439783,0.297091066,0.292011086,0.291104812,0.297091066,0.294301671,0.294301671
20.699793,1.870742435,1.870742435,1.870904887,1.871051361,0.29675351,0.291651959,0.290993359,0.29675351,0.293969974,0.293969974
20.733126,1.870281974,1.870290762,1.870415931,1.87047532,0.296205964,0.291070058,0.290360059,0.296205964,0.293372894,0.293372894
20.766459,1.869612988,1.86960633,1.869617515,1.869740021,0.295716209,0.290571248,0.289844471,0.295716209,0.292896188,0.292896188
20.799792,1.869053191,1.869073698,1.869185018,1.869290745,0.295262406,0.290148072,0.28955685,0.295262406,0.292444782,0.292444782
20.833125,1.868667166,1.868696461,1.868861843,1.868976093,0.29508757,0.289946071,0.28945019,0.29508757,0.292259026,0.292259026
20.866458,1.868949861,1.868979422,1.869057985,1.869155723,0.295396363,0.290296943,0.289915045,0.295396363,0.292651443,0.292651443
20.899791,1.868901924,1.86896078,1.869117107,1.869187148,0.295519401,0.290429035,0.29001518,0.295519401,0.292771285,0.292771285
20.933124,1.868803387,1.868732813,1.868912577,1.869030288,0.295427522,0.290357929,0.289989347,0.295427522,0.292642655,0.292642655
20.966457,1.868597791,1.868546392,1.868663038,1.868678751,0.295188637,0.2901265,0.289784284,0.295188637,0.292459429,0.292459429
20.99979,1.868447189,1.86843414,1.868532677,1.868637073,0.295018328,0.2900004,0.289757253,0.295018328,0.292306164,0.292306164
21.033123,1.868672093,1.868644396,1.868817235,1.868938942,0.295430452,0.290356864,0.290019441,0.295430452,0.292672216,0.292672216
21.066456,1.868808181,1.868781016,1.868906185,1.868979422,0.29553538,0.290460993,0.29024581,0.29553538,0.292764894,0.292764894
21.099789,1.868985947,1.869045335,1.869144671,1.869200864,0.295857756,0.29073916,0.290804142,0.295857756,0.293067296,0.293067296
21.133122,1.869201929,1.869173433,1.869316978,1.869352398,0.295962951,0.290850747,0.290892825,0.295962951,0.293148789,0.293148789
21.166455,1.869402731,1.869370507,1.869573174,1.869616051,0.296121675,0.291082708,0.291151684,0.296121675,0.293361575,0.293361575
21.199788,1.869487287,1.869520843,1.86964681,1.869700073,0.296164952,0.291141431,0.291285508,0.296164952,0.293407781,0.293407781
21.233121,1.869827905,1.86980154,1.869928839,1.870007935,0.2963559,0.291357413,0.29156514,0.2963559,0.293611779,0.293611779
21.266454,1.87009036,1.869978507,1.870136432,1.870250416,0.296480936,0.291408679,0.291863547,0.296480936,0.293736548,0.293736548
21.299787,1.870179309,1.870260802,1.870368127,1.870405944,0.296581071,0.291530652,0.291964747,0.296581071,0.293815111,0.293815111
21.33312,1.870566,1.870591034,1.870663472,1.87078651,0.296684401,0.291615074,0.292052099,0.296684401,0.293948003,0.293948003
21.366453,1.870835645,1.870875326,1.870871065,1.870973331,0.296602509,0.29156727,0.292060488,0.296602509,0.293842675,0.293842675
21.399786,1.871427932,1.871459358,1.871552302,1.871638855,0.296997456,0.291938515,0.292481534,0.296997456,0.294209659,0.294209659
21.433119,1.871753237,1.871791054,1.871919685,1.871926343,0.297123556,0.292068344,0.292620417,0.297123556,0.294303003,0.294303003
21.466452,1.8718575,1.871861495,1.872123284,1.87205484,0.297105314,0.292020274,0.292741724,0.297105314,0.294345746,0.294345746
